               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.027893,           0.0044341,            0.029249,             0.61715,             0.48929,              0.4803,             0.39043,            0.023366,           0.0036581,            0.039053,           0.0058744,           0.0058744,           0.0058744
                 155,            0.030118,           0.0045441,            0.027915,             0.58916,             0.51356,              0.4894,             0.40367,            0.020626,           0.0036731,            0.039137,           0.0058325,           0.0058325,           0.0058325
                 156,            0.024931,           0.0044133,            0.030043,             0.62053,             0.48571,             0.47778,              0.4013,            0.019471,           0.0036369,            0.039897,           0.0057907,           0.0057907,           0.0057907
                 157,            0.024563,           0.0045734,            0.027563,             0.61375,             0.50619,             0.49208,             0.41053,            0.021561,           0.0035941,            0.038744,           0.0057488,           0.0057488,           0.0057488
                 158,            0.028262,           0.0045656,            0.025601,             0.54718,               0.523,              0.4909,             0.40862,            0.020377,           0.0038031,             0.03886,            0.005707,            0.005707,            0.005707
                 159,            0.026529,           0.0044113,            0.028502,             0.55475,             0.52844,             0.48292,             0.39146,            0.020714,           0.0037217,            0.038283,           0.0056653,           0.0056653,           0.0056653
                 160,            0.026035,           0.0044831,            0.025733,             0.46746,              0.5917,             0.46527,             0.38434,            0.019752,           0.0037202,            0.038136,           0.0056236,           0.0056236,           0.0056236
                 161,            0.025508,            0.004173,            0.024716,             0.52998,             0.54792,             0.47107,             0.39209,            0.020702,           0.0036475,             0.03889,           0.0055819,           0.0055819,           0.0055819
                 162,            0.025077,           0.0043653,            0.027645,             0.58958,             0.46577,             0.46776,             0.38769,            0.019862,           0.0037253,            0.038906,           0.0055403,           0.0055403,           0.0055403
                 163,            0.027104,           0.0043057,            0.027449,             0.47331,             0.57136,             0.46679,             0.39013,            0.021598,           0.0036711,            0.039853,           0.0054987,           0.0054987,           0.0054987
                 164,             0.02713,           0.0042832,              0.0261,              0.4426,             0.62075,             0.46912,             0.38361,            0.021594,           0.0036322,            0.040361,           0.0054571,           0.0054571,           0.0054571
                 165,            0.025958,           0.0042435,             0.02571,             0.45539,             0.60132,             0.48696,             0.40207,            0.020333,           0.0036314,            0.039487,           0.0054157,           0.0054157,           0.0054157
                 166,            0.024982,            0.004324,            0.025156,             0.42996,             0.61279,             0.48814,             0.39467,            0.018551,           0.0036127,            0.039343,           0.0053743,           0.0053743,           0.0053743
                 167,            0.025663,           0.0044333,             0.02511,             0.62752,              0.5289,             0.49578,             0.40318,            0.018671,           0.0036096,            0.039973,           0.0053329,           0.0053329,           0.0053329
                 168,            0.024478,           0.0041482,            0.026042,             0.58079,             0.54876,             0.48154,             0.39347,            0.019273,           0.0037182,            0.040711,           0.0052917,           0.0052917,           0.0052917
                 169,            0.025949,           0.0043051,            0.024981,             0.57631,             0.52785,             0.48809,             0.39914,            0.020139,           0.0037173,            0.038497,           0.0052505,           0.0052505,           0.0052505
                 170,            0.026059,           0.0041274,            0.024431,             0.45054,             0.61767,             0.48725,             0.40968,            0.018669,           0.0036586,            0.039055,           0.0052094,           0.0052094,           0.0052094
                 171,            0.025409,           0.0041104,            0.024515,              0.4535,             0.59993,             0.49271,             0.41054,            0.018473,            0.003662,            0.038481,           0.0051684,           0.0051684,           0.0051684
                 172,             0.02501,           0.0042409,            0.025469,             0.63069,             0.48483,             0.47843,             0.39757,            0.019165,            0.003559,            0.038271,           0.0051274,           0.0051274,           0.0051274
                 173,            0.025215,           0.0040605,            0.024022,             0.64977,             0.49487,             0.49834,             0.40978,             0.01948,           0.0036222,            0.037309,           0.0050866,           0.0050866,           0.0050866
                 174,            0.026138,            0.004264,            0.025594,             0.41071,             0.70535,              0.5149,             0.41224,            0.019803,           0.0036362,            0.037584,           0.0050459,           0.0050459,           0.0050459
                 175,            0.024452,           0.0042008,            0.025585,             0.48325,             0.60307,             0.48479,             0.39133,              0.0191,            0.003625,            0.037988,           0.0050052,           0.0050052,           0.0050052
                 176,            0.025133,           0.0043736,             0.02403,             0.44668,             0.60422,             0.48985,             0.40207,            0.019305,           0.0037953,            0.038192,           0.0049647,           0.0049647,           0.0049647
                 177,            0.025855,           0.0042234,            0.024278,             0.49006,             0.61153,             0.49976,             0.41038,            0.021233,            0.003651,            0.037588,           0.0049243,           0.0049243,           0.0049243
                 178,            0.026002,           0.0042208,            0.023631,             0.50792,             0.57806,             0.48923,             0.40725,            0.020031,           0.0036055,            0.038852,            0.004884,            0.004884,            0.004884
                 179,            0.025521,           0.0042948,            0.024789,             0.53226,             0.55571,             0.47136,             0.38791,            0.019048,           0.0037186,            0.038871,           0.0048439,           0.0048439,           0.0048439
                 180,            0.022932,           0.0043321,            0.025827,             0.52132,             0.55973,             0.48011,             0.39668,            0.017919,           0.0034614,            0.038617,           0.0048038,           0.0048038,           0.0048038
                 181,             0.02404,           0.0041814,            0.023666,             0.53575,              0.5586,             0.48387,             0.39573,             0.01908,           0.0034919,             0.03825,           0.0047639,           0.0047639,           0.0047639
                 182,            0.024008,           0.0040148,            0.022809,             0.57317,             0.51104,             0.48834,             0.40437,            0.018693,           0.0035134,            0.039281,           0.0047242,           0.0047242,           0.0047242
                 183,            0.024384,           0.0040157,            0.022252,             0.52044,             0.57941,             0.51118,             0.42528,            0.018663,           0.0035089,            0.037549,           0.0046845,           0.0046845,           0.0046845
                 184,            0.023454,           0.0042965,            0.022949,             0.69023,             0.47959,             0.52871,             0.44598,            0.018214,           0.0033771,            0.036734,            0.004645,            0.004645,            0.004645
                 185,             0.02525,           0.0041282,            0.021479,             0.39975,              0.6906,              0.5042,             0.42703,            0.018942,           0.0036246,            0.037134,           0.0046057,           0.0046057,           0.0046057
                 186,            0.025011,             0.00419,            0.023891,             0.40498,             0.63979,             0.49337,             0.41626,            0.019197,           0.0036513,            0.038513,           0.0045665,           0.0045665,           0.0045665
                 187,            0.022636,           0.0042296,            0.020206,             0.44689,             0.60704,             0.48681,             0.40741,             0.01781,            0.003499,            0.039349,           0.0045275,           0.0045275,           0.0045275
                 188,            0.024671,            0.004217,            0.021937,             0.39562,             0.66414,             0.51021,             0.42019,             0.01801,           0.0035684,            0.039062,           0.0044886,           0.0044886,           0.0044886
                 189,            0.023874,           0.0039279,            0.022634,             0.50382,             0.56954,              0.5076,             0.41943,            0.019784,           0.0035399,            0.037753,           0.0044499,           0.0044499,           0.0044499
                 190,            0.024145,           0.0040072,            0.022606,             0.61471,             0.48807,             0.50286,              0.4247,            0.017845,           0.0034941,            0.036731,           0.0044114,           0.0044114,           0.0044114
                 191,            0.023724,           0.0040797,             0.02263,             0.46216,             0.65328,             0.50208,             0.41932,            0.018675,           0.0033839,            0.038358,           0.0043731,           0.0043731,           0.0043731
                 192,            0.023702,           0.0040643,            0.022137,             0.45373,             0.62758,             0.50029,             0.40675,            0.018982,           0.0034671,            0.038131,           0.0043349,           0.0043349,           0.0043349
                 193,            0.024354,           0.0041835,            0.020787,             0.52692,             0.54197,             0.49682,             0.41201,            0.018872,           0.0035016,            0.038481,           0.0042969,           0.0042969,           0.0042969
                 194,            0.023387,           0.0039627,            0.022003,             0.51896,             0.53812,             0.48895,             0.41072,            0.017676,           0.0034861,             0.03919,           0.0042591,           0.0042591,           0.0042591
                 195,            0.023572,           0.0040873,            0.021726,             0.48911,              0.5886,             0.50099,             0.41339,            0.018177,           0.0035785,            0.039657,           0.0042215,           0.0042215,           0.0042215
                 196,            0.023512,           0.0037615,            0.019225,             0.48126,             0.62626,             0.53157,             0.43697,            0.018341,           0.0034978,            0.038829,            0.004184,            0.004184,            0.004184
                 197,            0.023318,           0.0039429,            0.020484,             0.44826,             0.60872,             0.50802,             0.42037,            0.017583,           0.0033798,            0.037819,           0.0041468,           0.0041468,           0.0041468
                 198,            0.022597,           0.0039754,            0.020031,             0.54051,             0.52428,             0.50297,             0.41651,            0.017276,           0.0034398,            0.038085,           0.0041098,           0.0041098,           0.0041098
                 199,            0.022808,           0.0040259,            0.020949,             0.42089,              0.6305,             0.51665,             0.43177,            0.018671,           0.0034761,            0.037794,            0.004073,            0.004073,            0.004073
                 200,            0.023996,           0.0038232,            0.019567,             0.46488,             0.60349,             0.50641,             0.41305,            0.017778,           0.0034174,             0.03782,           0.0040364,           0.0040364,           0.0040364
                 201,            0.023842,           0.0039116,            0.020599,             0.45663,             0.60854,             0.49793,             0.41629,            0.018436,           0.0034476,            0.037409,               0.004,               0.004,               0.004
                 202,            0.025069,           0.0040699,            0.023026,             0.47532,             0.51391,             0.47089,             0.39218,             0.01982,           0.0035378,            0.042072,           0.0039638,           0.0039638,           0.0039638
                 203,            0.023511,           0.0041946,            0.021618,             0.52292,             0.51472,             0.50632,             0.42048,            0.018216,           0.0036664,            0.040642,           0.0039279,           0.0039279,           0.0039279
                 204,            0.023348,           0.0040897,            0.021378,             0.46561,             0.59866,             0.52631,             0.43063,            0.018402,           0.0036256,            0.040507,           0.0038922,           0.0038922,           0.0038922
                 205,            0.022583,           0.0043343,             0.02081,              0.4285,             0.69611,             0.52005,             0.43011,            0.017257,            0.003493,            0.039009,           0.0038567,           0.0038567,           0.0038567
                 206,            0.021931,           0.0039758,            0.021937,             0.40837,              0.6388,             0.49535,             0.40702,            0.017758,           0.0034603,            0.038776,           0.0038214,           0.0038214,           0.0038214
                 207,            0.022905,           0.0041555,            0.021289,              0.4765,             0.56529,             0.47946,              0.3996,            0.017875,           0.0036211,            0.039491,           0.0037864,           0.0037864,           0.0037864
                 208,             0.02217,           0.0040171,            0.020578,             0.45029,             0.56085,             0.48194,             0.40571,            0.016776,           0.0034668,            0.040156,           0.0037517,           0.0037517,           0.0037517
                 209,            0.021921,           0.0037999,            0.020174,             0.47535,             0.55867,             0.49922,             0.41264,            0.017682,           0.0035053,            0.040437,           0.0037171,           0.0037171,           0.0037171
                 210,            0.023764,           0.0040223,            0.021118,             0.51618,             0.55348,             0.50212,             0.41626,            0.019097,           0.0034732,            0.041559,           0.0036829,           0.0036829,           0.0036829
                 211,            0.023585,            0.003949,            0.019249,              0.4583,             0.57533,             0.51177,              0.4267,            0.017627,           0.0034288,            0.039514,           0.0036489,           0.0036489,           0.0036489
                 212,            0.022394,           0.0039963,            0.019673,             0.52648,             0.50106,             0.50212,              0.4138,            0.018369,           0.0034614,            0.040314,           0.0036151,           0.0036151,           0.0036151
                 213,            0.027376,           0.0041344,            0.019554,             0.47694,             0.52924,             0.49636,             0.41752,            0.022509,           0.0034123,            0.039868,           0.0035816,           0.0035816,           0.0035816
                 214,            0.023908,           0.0038256,            0.019755,             0.45784,             0.56241,             0.50273,             0.42478,            0.018132,           0.0034412,            0.038834,           0.0035484,           0.0035484,           0.0035484
                 215,             0.02279,           0.0042219,             0.02091,             0.50978,             0.53897,             0.50714,             0.42551,            0.017884,            0.003432,            0.038608,           0.0035154,           0.0035154,           0.0035154
                 216,            0.021896,           0.0040796,            0.018565,             0.43673,             0.63761,              0.5193,             0.43429,            0.017515,           0.0034581,             0.03731,           0.0034827,           0.0034827,           0.0034827
                 217,            0.021036,           0.0037745,            0.019913,             0.46064,             0.59167,             0.52694,             0.44681,            0.016942,           0.0033759,            0.036779,           0.0034503,           0.0034503,           0.0034503
                 218,            0.023854,           0.0039757,            0.019514,             0.43633,             0.66196,             0.52549,             0.43189,            0.017834,           0.0034633,             0.03634,           0.0034182,           0.0034182,           0.0034182
                 219,            0.023275,           0.0037903,            0.017838,             0.58672,             0.50691,             0.52715,             0.44526,             0.01761,            0.003434,            0.036101,           0.0033863,           0.0033863,           0.0033863
